Guid,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Industry,AnnualRevenue,NumberOfEmployees,Ownership,Description,Jigsaw,AccountSource,SicDesc,IsOnVacation__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,SBQQ__CoTerminationEvent__c
4e501a33-ab5e-4981-b8f2-9921ec3e72ea,Account Company 1196,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(473) 926-3036,#N/A,#N/A,https://www.accountcompany1196.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
97c1fde2-b197-4ac6-a6b8-175af718cf01,Alpha LLC 1197,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(207) 484-5174,#N/A,#N/A,https://www.alphallc1197.com,Education,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
3988c979-efe4-44c1-bd60-8bfae80c02bb,United Account Industries 1198,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(932) 824-9068,#N/A,#N/A,https://www.unitedaccountindustries1198.com,Manufacturing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
432204ea-e339-4a11-ad23-3fc59a3ec938,Account Company 1199,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(980) 287-8910,#N/A,#N/A,https://www.accountcompany1199.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
4d0288ee-550d-4d8f-9697-1b61c70e7116,International Partners 1200,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(634) 930-3189,#N/A,#N/A,https://www.internationalpartners1200.com,Education,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
bfe8e1ae-1c81-4ad1-854c-4a9c19ed750d,Strategic Account Services 1201,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(367) 829-4576,#N/A,#N/A,https://www.strategicaccountservices1201.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
38370eb3-47a1-4cb9-91d4-ed2b53cbcc63,Account Company 1202,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(102) 750-3214,#N/A,#N/A,https://www.accountcompany1202.com,Technology,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
f0b7bfc6-a840-4cdd-ac76-6bf325865299,Omega Solutions 1203,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(700) 229-6582,#N/A,#N/A,https://www.omegasolutions1203.com,Retail,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
55972307-3da9-421a-895a-df2e82d68c16,Regional Account Associates 1204,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(790) 131-7754,#N/A,#N/A,https://www.regionalaccountassociates1204.com,Technology,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
61943f1a-84e6-4401-9229-c74d819c07c9,Account Company 1205,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(465) 704-5912,#N/A,#N/A,https://www.accountcompany1205.com,Real Estate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
c6057be4-9976-4d94-a4a4-607fc16c233e,Tech Services 1206,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(766) 357-2656,#N/A,#N/A,https://www.techservices1206.com,Technology,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
8e586701-1a5b-45a4-98b8-c7a0230dca5c,Continental Account Associates 1207,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(405) 118-9075,#N/A,#N/A,https://www.continentalaccountassociates1207.com,Retail,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
c8a07d1d-5e26-457f-9503-eac23b9395f1,Account Company 1208,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(282) 963-2696,#N/A,#N/A,https://www.accountcompany1208.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
b2489ba3-2741-42fb-a7a1-68d20aba2d49,Tech Group 1209,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(663) 893-7354,#N/A,#N/A,https://www.techgroup1209.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
324ff130-a61f-458b-9dbd-7eef7917303b,Omega Account Enterprises 1210,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(349) 352-4245,#N/A,#N/A,https://www.omegaaccountenterprises1210.com,Manufacturing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
e6631f3e-d2ec-425d-aec1-c7b122e969b9,Account Company 1211,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(926) 373-6544,#N/A,#N/A,https://www.accountcompany1211.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
98757cc5-eb14-45f2-8ccb-c94f479bc7f3,Pacific Ltd 1212,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(625) 817-6079,#N/A,#N/A,https://www.pacificltd1212.com,Education,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
26a9804f-1023-429d-b2b2-c44a5c4e3ea7,Continental Account LLC 1213,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(131) 362-6049,#N/A,#N/A,https://www.continentalaccountllc1213.com,Transportation,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
6437ba27-ce81-4670-8a28-b1b967f33c5f,Account Company 1214,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(767) 712-5781,#N/A,#N/A,https://www.accountcompany1214.com,Education,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
349c562a-e9e9-4cbe-a452-4f95ea408cef,Omega Ventures 1215,Customer - Channel,9472a0f4-f918-4fe6-bfb2-88e469c2b981,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(861) 124-6854,#N/A,#N/A,https://www.omegaventures1215.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
aac0a07a-1c54-4c16-b36c-4380a3ae0fb7,Omega Account Services 1216,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(167) 463-5687,#N/A,#N/A,https://www.omegaaccountservices1216.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
e2f4e378-cfec-4fc8-ac8e-33b564983e4b,Account Company 1217,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(239) 369-9165,#N/A,#N/A,https://www.accountcompany1217.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
c5654714-522b-405e-812a-e48e7bf531da,Quantum Ventures 1218,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(565) 649-9741,#N/A,#N/A,https://www.quantumventures1218.com,Retail,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
d2d32b05-38cd-4037-a35d-345ed25d0a25,Elite Account Associates 1219,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(594) 409-1085,#N/A,#N/A,https://www.eliteaccountassociates1219.com,Transportation,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
b7cad277-7f05-4f46-8814-a37c5244ef31,Account Company 1220,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(169) 686-5704,#N/A,#N/A,https://www.accountcompany1220.com,Education,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
90ee541e-58e1-49e2-af79-fc4fc837afdf,Regional Ltd 1221,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(871) 441-7948,#N/A,#N/A,https://www.regionalltd1221.com,Telecommunications,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
771ea52f-c886-42ba-918c-921757974ac5,Atlantic Account Solutions 1222,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(995) 112-5057,#N/A,#N/A,https://www.atlanticaccountsolutions1222.com,Real Estate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
ec022d84-934b-45a4-9f2e-cfa0712411d0,Account Company 1223,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(720) 411-9076,#N/A,#N/A,https://www.accountcompany1223.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
f516cdb7-6315-4291-90e6-d3a15748c6fd,Beta Services 1224,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(835) 825-5926,#N/A,#N/A,https://www.betaservices1224.com,Real Estate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
91fd0b42-a6c6-46a0-b4ab-0275799f800c,United Account Holdings 1225,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(449) 501-8699,#N/A,#N/A,https://www.unitedaccountholdings1225.com,Real Estate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
8ce0e139-6e62-4633-af27-325068b4ff4a,Account Company 1226,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(998) 190-3378,#N/A,#N/A,https://www.accountcompany1226.com,Transportation,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
2a7b4892-4fcc-498a-bb64-434d70e2307e,Beta Systems 1227,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(970) 519-5623,#N/A,#N/A,https://www.betasystems1227.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
a002cd29-9df4-412f-bd9e-e244af021985,Advanced Account Industries 1228,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(391) 745-5375,#N/A,#N/A,https://www.advancedaccountindustries1228.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
3f133a08-c272-4cc8-b690-63847aad3185,Account Company 1229,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(231) 663-7031,#N/A,#N/A,https://www.accountcompany1229.com,Telecommunications,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
dc9a2cda-86fd-4689-a228-e47b3c0d98f4,Omega Inc 1230,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(713) 208-7379,#N/A,#N/A,https://www.omegainc1230.com,Retail,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
60669285-50b8-4839-84f5-9022d8203c13,Alpha Account LLC 1231,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(966) 729-1747,#N/A,#N/A,https://www.alphaaccountllc1231.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
3600f586-7710-4ec9-a799-5ccd0b30a000,Account Company 1232,Partner,24d9b543-090f-4d9d-8d2c-a4bde2d966c5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(814) 276-7131,#N/A,#N/A,https://www.accountcompany1232.com,Real Estate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
ac7d38e3-70d5-4e20-8314-b30a66f1faa3,International Technologies 1233,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(154) 178-3100,#N/A,#N/A,https://www.internationaltechnologies1233.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
c724f319-ce53-458c-83f1-e9de8b9ca3de,Alpha Account Ltd 1234,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(841) 464-2248,#N/A,#N/A,https://www.alphaaccountltd1234.com,Real Estate,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
bf4cfdc6-5ead-4b2a-b607-c90b8740681d,Account Company 1235,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(544) 555-3651,#N/A,#N/A,https://www.accountcompany1235.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
6d40ea1f-b347-4490-891a-04af32f893a6,Beta Group 1236,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(233) 973-1927,#N/A,#N/A,https://www.betagroup1236.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
63b2a74a-0f7f-4433-ad0b-0fb9f34e388d,Continental Account Systems 1237,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(599) 497-5378,#N/A,#N/A,https://www.continentalaccountsystems1237.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
19805ffc-bdb1-4bf9-a98b-cf338184657d,Account Company 1238,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(405) 942-2960,#N/A,#N/A,https://www.accountcompany1238.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
d5136b81-15c8-4cde-b17e-54d071eeff4f,Omega Capital 1239,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(708) 384-3164,#N/A,#N/A,https://www.omegacapital1239.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
30d21503-9024-4afc-8f23-e6d3668388a5,Tech Account Systems 1240,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(685) 143-7913,#N/A,#N/A,https://www.techaccountsystems1240.com,Manufacturing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
03f922f2-42b9-439f-8b05-3d72333d958b,Account Company 1241,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(273) 308-3664,#N/A,#N/A,https://www.accountcompany1241.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
3fea2589-6d2b-4e57-b102-b29d199f9598,Quantum Technologies 1242,Customer - Direct,ea5f8673-6f09-4475-849f-d629e8c67dd8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(531) 533-1481,#N/A,#N/A,https://www.quantumtechnologies1242.com,Retail,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
387a6bf7-fc75-42bf-94d9-7d7261a41d3c,Omega Account Capital 1243,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(731) 473-3846,#N/A,#N/A,https://www.omegaaccountcapital1243.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
c7a5bc3a-c39b-483c-992a-c7ab903deb06,Account Company 1244,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(741) 502-9182,#N/A,#N/A,https://www.accountcompany1244.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
9c9b2045-757d-4760-a290-033943e81d78,Continental Group 1245,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(255) 372-8856,#N/A,#N/A,https://www.continentalgroup1245.com,Technology,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
7aae98ae-ef0e-4373-aed6-74ee6d23b763,Advanced Account Ventures 1246,Customer - Channel,adc77aae-3ab5-425c-8e36-0a3455874df5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(470) 320-4592,#N/A,#N/A,https://www.advancedaccountventures1246.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
bd82c852-015c-45f1-90de-b9d194de4ea0,Account Company 1247,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(372) 168-7931,#N/A,#N/A,https://www.accountcompany1247.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
07b6ea04-d693-4de5-a8d3-d4371845f765,Continental Industries 1248,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(445) 162-2764,#N/A,#N/A,https://www.continentalindustries1248.com,Finance,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
d78043c0-01f8-445b-8439-3d20f252641a,Strategic Account Partners 1249,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(946) 153-6487,#N/A,#N/A,https://www.strategicaccountpartners1249.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
a7bbefdc-0a60-49ec-867f-409910896c12,Account Company 1250,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(699) 443-1779,#N/A,#N/A,https://www.accountcompany1250.com,Telecommunications,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
32d3829a-91e6-4878-b85c-c1f790b1332a,Dynamic Industries 1251,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(838) 351-3911,#N/A,#N/A,https://www.dynamicindustries1251.com,Technology,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
92bc66a2-db30-4a7a-b728-5742aeca9476,Premier Account Solutions 1252,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(236) 744-2267,#N/A,#N/A,https://www.premieraccountsolutions1252.com,Energy,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
