Guid,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,Industry,AnnualRevenue,NumberOfEmployees,Ownership,Description,Jigsaw,AccountSource,SicDesc,IsOnVacation__c,SBQQ__AssetQuantitiesCombined__c,SBQQ__CoTermedContractsCombined__c,SBQQ__ContractCoTermination__c,SBQQ__IgnoreParentContractedPrices__c,SBQQ__PreserveBundle__c,SBQQ__PriceHoldEnd__c,SBQQ__RenewalModel__c,SBQQ__RenewalPricingMethod__c,SBQQ__TaxExempt__c,SBQQ__CoTerminationEvent__c
eb610214-8af0-4c16-9712-cb5dddd21344,Test Account 075,Partner,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(166) 632-6934,#N/A,#N/A,https://www.testcompany75.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
eef66cf3-0b37-4236-91ae-9699ccda403e,Test Account 069,Prospect,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(939) 991-4670,#N/A,#N/A,https://www.testcompany69.com,Construction,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
f38539b7-7527-4efb-b7eb-47c91a9997eb,Test Account 024,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(208) 646-6382,#N/A,#N/A,https://www.testcompany24.com,Manufacturing,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
f433aa07-0287-4a2c-87ad-700adaf2e5aa,Test Account 017,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(778) 639-1290,#N/A,#N/A,https://www.testcompany17.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
f7065b16-36bb-47a9-bb1c-1f644d414fec,Test Account 031,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(754) 823-4818,#N/A,#N/A,https://www.testcompany31.com,Transportation,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
f780c567-9440-442b-b01b-a611732f6224,Test Account 093,Customer - Direct,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(502) 673-4039,#N/A,#N/A,https://www.testcompany93.com,Education,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
fa9167fc-6212-44a1-9dd4-f5cb18b29559,Test Account 048,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(193) 273-1688,#N/A,#N/A,https://www.testcompany48.com,Retail,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
facd0d17-b877-4f7d-ab13-d214ed46243e,Test Account 666,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123-456-789-12345,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
fc0f8e57-cf15-4cf9-afcc-cef0925178e0,acc-123-456,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,123-456-789-012,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,Never,false,true,#N/A,#N/A,Same,No,#N/A
fee0f359-0512-410b-81b5-ada20b93e6c9,Test Account 007,Customer - Channel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(312) 666-5106,#N/A,#N/A,https://www.testcompany7.com,Healthcare,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,false,false,#N/A,false,false,#N/A,#N/A,#N/A,#N/A,#N/A
